698,7252,2019-03-23,00:07:33
8151,7457,2018-02-06,14:03:27
1736,6874,2018-06-28,23:57:32
12349,7503,2019-04-04,10:04:53
4884,5888,2019-09-16,17:15:40
1727,7760,2019-04-22,15:09:47
8736,5706,2018-09-15,03:48:23
1668,7789,2018-03-31,10:11:24
1499,5642,2019-01-03,16:34:49
1241,6553,2019-06-25,19:07:55
12681,6601,2018-07-27,11:07:49
11178,7756,2018-08-23,08:10:38
10878,7256,2018-08-30,04:37:34
10356,7116,2018-06-07,08:14:10
12308,5838,2019-06-14,07:40:49
7648,6291,2019-08-22,19:48:38
5327,5280,2019-10-03,13:04:29
11030,7141,2018-08-10,22:39:23
7845,6805,2018-01-08,09:36:22
10567,5391,2019-12-17,22:58:35
2308,5599,2019-01-21,02:11:22
10911,6174,2018-03-28,01:35:44
10933,7550,2019-02-07,19:38:28
7505,5298,2019-08-03,07:16:15
6792,7313,2019-05-20,02:54:05
5443,7209,2018-03-09,22:34:43
1551,6618,2018-09-19,20:09:51
13980,6977,2018-11-27,20:37:42
9924,5673,2018-01-25,14:29:15
14502,7428,2018-09-15,02:19:17
2083,6116,2019-04-24,15:54:13
10045,7612,2019-09-10,10:16:17
10062,7078,2019-09-10,07:01:14
851,5514,2018-05-23,16:09:39
4530,5727,2019-09-24,09:07:40
6668,7472,2019-04-21,03:42:01
11118,6554,2020-01-02,01:55:35
14804,7709,2019-06-18,21:15:30
14917,7724,2018-05-18,23:27:49
13609,6415,2018-06-27,18:10:26
8125,5239,2019-02-03,13:31:03
11785,6660,2019-03-03,05:37:50
6274,7077,2018-08-02,03:35:21
12814,5302,2018-06-02,16:07:53
14955,7784,2018-10-03,01:27:32
11482,7252,2018-04-02,19:28:44
13074,7404,2018-03-10,09:07:23
1603,5625,2019-07-16,10:04:44
12687,6026,2019-08-20,02:05:39
9440,5303,2018-11-10,09:28:18
9377,5412,2019-10-26,01:15:21
12601,7516,2019-12-17,03:37:15
11919,6064,2019-11-16,20:39:01
12786,6784,2019-08-05,23:37:37
9541,6973,2019-01-09,13:36:58
7212,7704,2019-10-26,08:24:19
1709,5260,2019-01-08,08:34:44
339,6400,2019-10-01,13:23:33
6017,6726,2018-06-03,15:19:05
12356,6435,2019-11-05,20:00:43
12762,7389,2019-04-11,09:20:26
12835,5601,2018-08-19,22:14:08
9412,6750,2019-01-31,03:05:33
1320,7399,2019-06-01,10:20:42
7276,7598,2019-03-07,06:37:57
12374,6365,2019-08-08,23:25:20
4619,6663,2018-03-08,10:10:14
4369,6587,2018-06-17,12:47:04
12235,5531,2018-09-26,19:36:42
12816,5470,2019-05-28,22:36:20
8135,5748,2019-10-27,19:42:16
9571,6570,2018-07-25,14:05:32
2984,6878,2018-05-10,12:51:50
9434,7727,2018-03-06,05:27:22
7753,5530,2018-12-07,22:09:28
11081,6624,2019-06-01,12:11:43
9164,6813,2019-12-13,17:00:39
2623,5609,2018-10-05,17:56:46
13193,5959,2019-11-19,09:30:39
248,6682,2019-02-24,01:39:44
13246,5886,2018-10-15,08:48:41
6839,5913,2018-03-28,11:20:23
12725,5428,2018-12-12,17:46:37
12983,5602,2019-09-02,09:45:30
9473,5844,2019-10-09,17:33:24
11833,6403,2019-07-07,20:36:38
7619,6384,2018-01-13,19:27:49
12753,5809,2019-07-03,21:27:16
10860,6129,2019-10-03,07:57:17
6534,5259,2019-12-13,18:40:54
3967,6722,2019-05-27,17:56:22
10929,6100,2018-10-27,06:47:47
6607,6898,2020-01-03,17:12:27
4394,6330,2019-12-07,16:06:33
4652,6565,2018-08-27,14:57:53
2531,6087,2018-04-19,11:19:26
13302,7305,2018-11-16,05:48:26
2111,5579,2019-09-18,00:22:47
7888,6094,2018-02-24,00:43:46
11344,5821,2018-11-26,14:22:56
12148,7403,2018-09-21,23:43:36
1787,5865,2018-12-13,21:57:08
12614,6517,2019-06-15,03:56:45
7805,5595,2019-09-22,20:14:18
1824,6991,2018-04-23,12:22:10
3168,6096,2018-09-22,15:17:20
8790,7227,2018-10-20,02:13:30
8231,7733,2018-02-06,03:32:47
13753,6041,2019-07-02,04:24:01
10134,7227,2019-02-12,21:59:24
4489,7004,2019-04-04,01:39:51
11,6167,2019-02-14,07:22:29
5577,6201,2018-05-30,07:14:28
1694,6687,2019-12-09,00:22:42
10816,5773,2018-05-13,08:39:36
9016,7199,2019-05-26,10:01:31
2430,7326,2019-04-09,03:23:40
13560,5866,2018-10-02,12:20:13
1055,5589,2019-10-30,07:20:57
13667,6412,2018-12-30,22:08:07
13239,7618,2019-12-31,09:52:10
3337,7677,2019-02-26,06:49:20
6901,6906,2019-01-02,04:38:52
1296,7667,2018-12-18,21:32:38
4240,5309,2018-06-19,11:33:23
4798,5378,2019-12-29,08:40:17
9361,6568,2018-10-22,07:29:28
8386,6674,2019-10-21,16:54:10
13199,6607,2018-01-25,22:15:11
905,6142,2019-08-10,09:45:57
7405,5755,2019-03-26,17:29:06
1294,5309,2018-07-27,23:46:19
13015,6023,2019-10-18,11:59:07
9930,5976,2018-06-05,17:22:03
13010,7636,2019-09-15,07:37:14
2064,7333,2019-07-27,16:18:32
12813,5628,2018-10-05,05:40:34
12324,5726,2019-01-28,21:56:33
4991,7342,2018-11-18,04:41:05
5044,7283,2019-10-17,06:42:25
2450,5430,2019-04-02,19:41:54
2033,6131,2018-01-19,23:09:13
289,7558,2019-08-10,20:48:35
12596,6391,2018-02-21,12:36:59
14051,5793,2019-10-02,17:46:30
14600,7259,2018-02-04,17:08:04
9901,6809,2019-10-10,08:37:54
4050,6926,2018-07-30,14:34:35
5803,6778,2019-04-04,05:44:05
9886,7120,2019-09-15,22:35:35
10558,7665,2019-09-11,11:52:07
7894,7551,2018-01-12,15:08:40
7699,6126,2018-05-05,08:00:03
6962,5985,2019-07-07,03:54:56
7856,7505,2018-08-10,06:42:41
5508,7514,2019-04-22,15:56:10
3343,6457,2018-07-24,01:30:27
5113,7257,2019-03-10,02:04:14
1177,6525,2018-06-13,10:40:31
14100,7648,2019-12-16,15:01:34
7687,7619,2019-03-13,17:56:01
7641,7173,2020-01-03,05:55:07
668,6829,2019-01-16,12:13:51
7562,5746,2018-08-23,08:45:54
11528,5881,2018-08-02,04:37:11
1372,6905,2018-02-24,08:32:09
10292,7530,2019-10-22,10:10:05
4448,6973,2018-09-11,02:00:43
12986,5340,2018-12-09,12:17:59
10982,6865,2018-04-26,12:31:23
9735,7035,2019-04-12,23:50:00
9947,7085,2018-04-28,04:50:48
12611,5450,2018-04-15,07:52:48
6424,7131,2019-10-17,05:55:41
7091,7127,2018-12-29,19:43:10
9456,7451,2019-10-21,10:28:27
9506,6115,2018-08-30,21:17:56
11739,6628,2018-03-14,01:48:35
403,6444,2018-08-23,09:32:00
10791,5326,2018-05-03,06:11:26
10809,6699,2019-05-07,02:46:58
7429,6247,2019-05-20,15:01:05
11067,7405,2018-08-29,19:57:45
13750,5306,2019-08-14,15:50:00
10528,6030,2019-06-08,07:41:40
1482,6256,2018-06-23,03:48:14
13883,5763,2019-12-01,03:47:10
13047,6433,2018-10-30,11:03:41
5910,5555,2018-03-31,15:13:07
3177,6124,2018-12-31,11:13:33
1402,5337,2019-11-02,06:03:23
9883,6341,2019-11-20,10:44:59
530,5766,2018-12-20,09:22:28
8992,7304,2018-12-21,17:25:12
12874,7653,2019-11-15,14:04:08
9927,6136,2018-08-10,18:33:28
4990,7512,2019-01-02,20:31:59
5168,7619,2018-06-21,16:41:50
11280,6465,2018-05-05,22:15:54
12076,5914,2018-06-01,11:04:38
5931,7776,2018-07-03,16:07:30
3748,5919,2018-09-18,08:10:48
9748,6674,2018-08-23,03:09:57
14812,6750,2018-11-13,04:37:54
5209,6374,2018-03-31,00:24:33
1369,5932,2018-12-03,10:20:36
7160,6922,2019-12-29,06:18:10
5713,5775,2018-04-13,23:52:39
7501,7635,2018-06-10,00:47:59
7132,6503,2019-06-17,23:25:33
4355,6229,2018-03-15,21:07:22
7930,5318,2019-06-11,03:49:10
10762,5399,2019-01-05,02:31:27
1704,7226,2018-03-03,04:18:28
4724,5992,2019-10-15,15:50:35
118,5620,2019-02-11,22:10:14
8748,7597,2018-03-16,17:07:53
2682,6763,2018-09-06,13:58:29
5186,6727,2019-09-03,13:00:14
180,5847,2019-08-21,05:10:59
7998,7553,2019-12-25,13:23:16
804,6447,2018-11-17,15:04:20
34,6510,2018-07-07,11:38:08
3467,7318,2018-06-26,15:13:45
11781,5795,2018-12-24,13:45:33
3047,6514,2018-09-07,07:45:40
8185,5713,2018-02-08,05:41:33
5767,6633,2019-10-25,18:46:00
11606,5307,2018-09-19,05:42:35
5455,5557,2019-05-02,10:35:51
4743,7026,2019-04-28,13:35:01
10623,6407,2019-11-14,17:31:58
4616,7651,2018-05-05,15:58:22
11996,5588,2019-07-24,20:36:43
6027,5208,2019-07-31,22:37:30
2857,5817,2019-03-27,13:29:28
3622,5519,2019-10-05,03:27:13
14245,5308,2018-05-17,09:00:40
14097,5854,2018-03-28,15:03:45
5974,6229,2018-12-04,01:14:26
7607,6186,2018-11-14,18:00:11
10054,5363,2019-01-19,18:58:49
5800,7335,2018-03-05,03:33:52
14722,6932,2018-11-01,19:52:38
6664,6437,2019-01-25,18:54:37
5087,7704,2018-02-15,07:57:56
9847,5204,2018-05-14,20:38:20
10194,7559,2018-06-26,12:06:42
9018,6823,2018-12-08,08:15:52
11208,6376,2019-11-10,13:23:49
4475,5710,2020-01-05,18:32:59
5543,7453,2019-02-16,20:52:27
1881,6870,2018-09-23,05:19:00
13052,7275,2018-05-01,11:24:58
5871,7035,2018-11-06,03:31:48
1371,7216,2019-05-14,07:12:34
12494,7751,2018-11-16,12:01:36
12618,6232,2018-10-25,13:06:26
11504,5823,2019-05-30,20:06:53
14962,5690,2018-10-22,08:59:17
11176,6862,2018-09-14,12:56:05
5719,6371,2018-01-03,16:44:19
13840,5980,2019-01-16,08:53:03
3990,6184,2019-11-14,15:01:21
2045,7007,2018-02-28,12:45:12
7836,5557,2018-09-23,23:07:02
4572,6120,2018-09-19,06:14:45
2619,7504,2018-08-22,03:30:06
958,7305,2019-03-03,16:37:24
12305,6196,2019-02-18,21:48:16
14343,7437,2018-11-17,00:22:10
5757,6908,2019-05-19,23:53:26
12257,5497,2018-01-15,02:45:53
7617,5544,2018-12-30,02:54:07
10904,6056,2019-06-19,01:25:52
2733,6501,2018-06-21,11:38:13
9570,6686,2019-12-17,16:04:54
7548,7632,2019-05-23,11:28:15
5091,5585,2019-09-25,06:59:10
9564,6569,2018-09-02,07:51:24
3384,6457,2018-11-17,20:38:06
858,7463,2018-04-10,10:53:10
3762,5340,2018-02-19,05:23:59
14921,6689,2018-10-16,11:27:25
454,7468,2019-11-07,19:06:50
7822,7272,2019-02-03,08:53:13
2903,7640,2019-11-24,20:08:43
4019,5831,2018-01-21,08:11:16
2256,6500,2019-06-22,11:51:30
4284,5565,2018-03-13,01:32:29
12112,7116,2019-06-25,04:18:54
6690,5760,2018-11-14,04:11:26
6080,6938,2019-02-26,09:06:43
635,6630,2019-02-19,18:44:50
9036,6818,2018-01-24,19:56:22
8668,5623,2019-08-28,10:56:30
2957,7020,2019-12-09,08:57:35
4434,5456,2019-12-09,03:31:44
2418,6479,2018-11-02,02:02:18
8140,7221,2019-12-18,08:51:44
12751,7690,2018-12-07,16:19:51
84,6314,2019-06-27,21:18:21
5416,6123,2019-10-13,04:26:53
1586,7382,2019-10-13,08:02:13
6845,6496,2019-03-04,21:26:31
7889,5944,2018-12-26,12:31:38
2708,6297,2019-03-31,00:07:56
1260,5760,2018-09-24,22:28:37
903,5404,2018-03-31,12:37:21
5189,6965,2018-01-13,02:43:00
1416,6663,2019-04-26,20:55:45
8364,7691,2019-07-31,11:20:35
4692,6490,2018-11-02,01:02:20
3278,6634,2018-07-25,17:04:15
2534,5464,2018-05-08,04:16:29
1934,7320,2018-10-30,17:55:49
3859,7077,2018-11-17,22:12:52
13208,5994,2018-03-30,06:25:40
5930,6125,2018-04-22,20:28:56
2159,7231,2018-06-14,14:23:58
2300,6913,2019-10-15,18:23:46
10669,6378,2018-03-27,01:54:47
6488,7241,2019-08-05,12:22:28
11050,7072,2018-11-20,08:21:45
13833,7077,2018-11-20,10:41:31
1326,5456,2020-01-05,17:07:50
7330,5216,2019-03-25,22:27:35
6287,5814,2019-05-13,14:43:40
7022,5213,2019-02-20,23:08:32
6890,7099,2018-12-21,04:30:53
55,6671,2019-09-11,16:31:39
6811,5880,2019-10-04,07:35:01
1301,5963,2019-01-03,19:44:23
10637,6133,2019-02-19,12:34:36
4723,6457,2018-07-08,06:27:54
4419,6723,2019-05-10,07:19:55
10810,5448,2018-10-24,18:37:40
11191,5267,2019-07-21,11:39:11
4557,7466,2018-11-16,05:14:20
3496,6951,2020-01-02,04:03:54
5870,7167,2018-03-20,00:42:10
11567,7692,2019-01-11,15:24:17
1799,5983,2020-01-02,11:02:08
1295,7669,2018-01-27,00:17:16
4271,7598,2019-06-01,11:49:06
1688,5822,2018-04-17,08:38:23
3899,6814,2019-11-18,09:41:49
14908,7092,2019-01-27,13:51:30
4160,5820,2019-06-08,23:20:40
4815,7627,2018-12-19,07:23:40
9298,7429,2019-01-03,15:44:46
6325,7638,2019-01-05,13:35:51
1521,7739,2019-07-02,04:15:19
12545,6078,2018-04-06,05:13:24
8628,5966,2019-02-28,15:58:59
12920,5276,2018-09-01,18:03:18
4814,6844,2018-01-14,08:35:36
10279,5417,2019-11-28,03:52:48
8159,7232,2019-08-31,13:59:32
3687,6104,2018-04-09,15:04:40
11494,6603,2018-12-15,20:23:09
6788,7180,2018-10-10,16:26:41
13425,5372,2018-07-09,21:33:01
9135,7290,2019-10-22,09:41:23
10216,6271,2018-01-24,23:03:46
128,7392,2018-05-19,04:57:07
11939,7433,2018-03-01,23:05:30
11516,6604,2019-07-02,03:41:44
8712,6437,2019-10-21,11:51:56
2641,7301,2019-02-15,21:13:11
13966,5785,2018-10-19,13:29:43
3132,6504,2018-12-12,01:57:04
13387,6638,2019-09-28,15:58:01
12806,6842,2019-07-14,19:42:06
12815,7658,2019-11-09,09:28:58
14336,5881,2018-07-02,12:02:25
4531,7146,2018-06-10,10:59:59
6354,7626,2018-03-06,09:39:24
2194,5602,2018-01-28,16:02:09
14295,5318,2018-07-10,11:14:41
8161,6850,2018-09-05,20:32:39
2951,6450,2019-07-22,21:11:28
6316,6173,2018-09-02,04:31:49
5040,6324,2018-07-31,00:56:12
10626,6789,2019-04-22,22:22:16
8569,5257,2018-08-18,05:23:16
7112,5468,2018-07-17,05:29:24
5575,7089,2018-06-08,17:19:35
2670,6753,2018-04-02,21:24:28
9913,5321,2018-03-28,16:17:47
2200,5593,2019-02-26,09:34:43
2730,6631,2019-07-12,01:11:39
9239,6239,2018-09-09,03:46:10
11918,6302,2019-10-25,01:13:35
14471,5981,2018-06-01,23:20:00
5529,5675,2019-02-12,13:10:09
11715,6570,2019-12-29,06:14:47
5594,6776,2019-02-24,06:58:55
8901,7172,2018-08-24,04:06:01
6462,5874,2018-08-09,12:00:13
14814,7743,2018-03-21,16:25:33
10333,6600,2019-08-11,19:00:03
12970,6898,2019-01-28,23:51:18
5489,7714,2019-04-12,00:05:19
6551,5509,2019-08-22,06:44:46
3706,5432,2018-11-13,00:47:00
3123,7686,2019-09-05,11:26:19
810,5382,2018-03-31,20:54:56
9180,7039,2018-04-13,12:20:02
8303,5550,2018-12-14,02:01:11
5969,5406,2018-03-19,10:29:33
5161,7676,2018-08-27,03:02:26
10858,5831,2019-04-27,20:49:35
2341,6440,2019-11-25,03:52:05
11277,6502,2019-10-09,13:17:57
3163,7715,2018-05-30,17:58:55
345,7745,2019-01-14,17:29:20
13303,6488,2018-03-31,00:03:48
4880,7675,2019-07-04,01:17:59
739,7175,2018-01-25,00:51:37
8108,7728,2019-11-04,09:06:54
8687,5297,2019-05-30,01:34:19
10802,7364,2019-10-19,23:47:38
4386,6658,2019-06-30,05:29:29
10294,5665,2018-04-23,02:48:55
1014,7210,2018-06-27,02:15:26
14234,5947,2018-09-10,09:01:15
763,5331,2019-09-26,19:12:56
996,7171,2018-02-21,03:27:14
2576,7329,2018-10-10,04:48:04
3670,7149,2019-11-26,11:39:06
5036,6560,2018-05-17,13:59:24
1512,5576,2018-02-21,15:14:15
10833,6072,2019-02-09,22:53:36
6781,7643,2018-12-10,00:43:44
12798,5497,2018-01-23,16:19:23
11873,6298,2018-09-11,14:17:29
14684,7386,2019-09-06,02:51:16
9226,7768,2019-11-06,18:12:27
11286,6942,2019-12-08,09:54:09
7042,5717,2019-05-17,18:19:22
3954,6177,2018-03-22,10:08:53
12775,7566,2019-03-22,22:24:51
8564,6318,2018-07-22,07:52:39
2681,6531,2018-04-25,11:56:05
10835,7750,2019-09-14,23:28:33
3809,5902,2019-05-27,13:36:05
1095,7654,2018-02-07,00:32:17
10957,6831,2018-11-29,01:47:58
10444,6291,2018-08-08,08:47:55
2193,6089,2019-01-10,17:19:45
11813,6853,2018-05-31,14:54:32
966,5422,2018-05-03,16:24:55
12002,6388,2018-11-23,03:02:07
13200,7592,2019-10-15,10:05:48
313,7409,2018-11-20,02:51:55
5418,5971,2018-09-13,17:36:15
1367,7116,2019-07-25,23:35:37
5378,6544,2018-06-27,07:57:43
6210,6781,2019-04-21,03:21:13
14002,7076,2018-03-11,05:30:50
7556,6489,2018-08-07,09:16:10
12621,7426,2018-07-26,20:44:05
14189,5501,2019-05-11,13:41:45
10942,5450,2019-12-11,00:27:41
13288,6688,2019-07-06,08:46:46
1380,6356,2018-06-24,11:59:21
3345,7029,2019-12-18,07:06:47
7461,7316,2019-09-04,07:29:20
14615,6916,2018-12-25,07:37:55
5600,7029,2018-04-01,00:56:20
5230,7677,2018-08-25,00:06:28
6456,6822,2018-06-17,07:24:25
2108,7088,2018-05-19,05:23:18
13832,7274,2019-04-01,22:36:58
772,6276,2019-11-20,12:40:03
14592,5854,2020-01-03,03:52:48
5062,7006,2019-05-22,05:38:17
12485,7772,2019-02-20,01:14:01
8212,7519,2019-02-10,12:25:23
14160,6867,2018-01-04,02:09:10
4964,7271,2018-10-12,22:47:29
14324,6785,2019-08-04,20:43:44
2348,5985,2018-08-31,14:14:26
8640,5833,2018-12-09,13:26:32
8820,7153,2018-05-30,09:59:10
8588,5598,2018-11-01,20:13:07
3006,6811,2018-10-18,20:20:32
547,6369,2019-11-21,00:02:15
9051,6870,2019-11-12,19:05:48
14454,7050,2018-01-05,10:53:22
365,6754,2018-10-11,05:11:50
9895,7737,2018-05-06,23:34:57
8321,6024,2019-07-16,23:11:40
4462,7212,2019-09-08,20:45:12
717,7376,2019-01-30,01:28:08
3505,6145,2018-04-28,14:23:28
6575,6571,2019-05-02,04:28:51
7728,6511,2018-06-24,12:40:23
11850,6151,2019-11-17,12:09:40
9905,6273,2018-09-02,00:10:46
12774,5353,2018-02-24,11:59:21
9955,7288,2018-04-25,08:03:58
6895,7295,2019-06-24,08:53:44
5340,7280,2019-01-16,09:22:00
3506,5762,2018-05-06,21:39:45
607,6941,2019-12-22,20:27:42
13969,6287,2019-03-14,06:49:47
13497,6421,2018-12-05,15:34:54
4473,7645,2018-05-09,17:53:31
12107,6561,2018-06-23,13:33:52
9325,7387,2019-02-14,01:09:24
5436,6593,2018-12-06,20:22:48
7215,7171,2019-05-25,20:19:19
9320,6395,2018-08-02,00:44:19
8017,5824,2018-01-20,01:08:35
7290,5366,2018-08-12,17:48:23
1657,7458,2019-08-21,18:06:37
1642,6611,2018-10-06,19:08:17
14552,6415,2018-12-02,11:33:44
534,5244,2019-09-26,05:57:06
9543,5259,2018-05-24,07:53:17
12193,5281,2019-04-02,23:21:59
9547,6610,2018-09-02,07:11:10
6070,5862,2019-02-01,10:22:56
4089,7002,2020-01-01,08:20:15
3376,5795,2019-02-19,16:07:30
3361,6692,2019-01-14,03:39:22
12797,6172,2018-12-12,21:08:21
8237,5417,2019-07-10,12:10:02
4014,6301,2018-10-28,15:47:28
8136,7088,2019-02-13,09:21:13
11386,6378,2018-05-29,08:11:34
10570,5894,2018-01-23,05:58:20
5066,7184,2018-08-29,13:59:26
11254,6250,2018-11-22,18:02:52
8235,5862,2019-02-17,16:50:01
4892,7507,2019-12-05,19:13:16
2429,6471,2018-07-22,12:01:50
9658,7062,2018-11-03,22:37:25
13593,5263,2018-11-30,18:02:25
3059,5498,2018-09-04,09:00:01
4176,7319,2018-09-18,23:50:30
6042,6395,2019-11-28,17:15:48
9081,5435,2018-06-03,19:33:52
9010,5478,2018-04-09,11:37:24
5782,5865,2019-03-20,05:38:29
6355,7554,2019-05-28,20:31:11
11152,5293,2019-04-12,00:16:25
2288,6979,2019-10-02,00:05:46
8876,6013,2018-03-13,02:50:54
11456,7055,2018-08-09,04:22:51
14854,5295,2018-11-12,15:48:12
5049,6053,2018-08-01,01:25:26
8133,5968,2018-01-03,00:36:29
1072,5368,2018-06-05,17:31:23
1323,5212,2018-10-24,18:11:27
1600,6683,2019-02-28,23:22:31
1107,7235,2019-04-06,13:23:03
6443,7588,2018-05-28,03:59:20
4161,6745,2018-09-22,17:43:46
10956,5913,2018-04-19,07:38:29
1996,6023,2019-11-16,05:29:20
7427,6836,2019-07-26,16:38:03
9482,6871,2019-02-16,12:40:33
11269,6061,2018-03-27,09:16:42
9443,6596,2019-05-10,18:51:39
12335,7226,2019-12-11,10:00:47
1606,6376,2018-12-04,08:02:13
10440,6891,2018-02-11,15:01:33
8866,6295,2018-10-03,21:53:54
7424,7299,2019-01-13,20:17:12
308,6123,2019-10-16,02:06:46
2895,6797,2018-03-27,23:32:57
4003,6771,2018-02-16,17:48:12
4982,5288,2019-06-29,08:20:34
14003,5753,2019-11-21,04:37:06
10987,7040,2019-05-23,20:29:28
3666,5308,2019-03-18,20:25:10
11885,5211,2019-01-11,18:59:53
11101,5517,2019-06-17,18:05:03
3352,6881,2019-10-14,05:58:02
8360,6881,2018-04-24,21:07:22
7062,6822,2019-05-14,02:56:11
1497,5898,2019-01-15,11:55:14
10985,5701,2019-04-23,12:15:53
11648,5328,2019-01-26,20:04:31
5192,7159,2018-02-15,03:13:56
4375,6456,2018-09-12,00:28:43
4565,7155,2018-06-08,07:07:17
11656,6175,2018-05-04,23:30:47
7764,6925,2018-07-02,03:44:01
14124,6869,2018-08-01,15:57:27
2297,7711,2019-07-24,20:20:33
8415,5930,2019-10-25,20:13:16
7075,6572,2019-08-12,02:44:04
5728,6567,2018-08-12,17:20:08
13388,6243,2019-06-25,11:14:46
7961,6686,2019-10-29,07:09:19
3133,5745,2018-03-03,02:05:02
3448,5619,2018-07-12,04:24:55
11486,7641,2018-09-11,08:39:29
13888,5571,2019-04-28,01:57:52
6035,7124,2019-05-06,18:16:42
9538,5457,2018-04-01,07:10:50
2821,5825,2018-01-08,14:55:09
13660,5217,2018-05-15,04:37:23
103,6548,2018-07-17,16:43:34
2949,5688,2019-12-27,04:08:54
2745,7767,2018-07-25,11:23:27
9800,7692,2018-08-17,16:43:00
1518,6488,2019-09-13,01:25:01
4940,5869,2020-01-03,17:07:30
1665,7734,2018-05-08,21:18:02
14322,5224,2018-11-16,22:17:26
13344,5423,2018-06-14,16:21:34
6375,5748,2018-12-04,02:26:10
3995,6593,2018-05-15,20:37:52
5190,6106,2018-07-03,08:39:25
14694,7443,2019-03-23,18:44:14
3782,5972,2018-02-06,02:32:00
5102,7790,2019-07-08,13:57:05
10232,5624,2018-10-14,07:57:15
13034,7340,2018-05-19,01:35:25
4866,7294,2018-07-22,09:07:15
2139,6010,2019-03-02,22:43:55
6053,5972,2018-05-18,12:18:22
9813,6086,2018-01-26,22:47:29
2589,7120,2018-01-09,17:43:38
8885,6240,2018-04-24,04:40:19
1762,6970,2018-04-12,06:23:10
11049,5897,2018-02-25,10:16:12
13130,6118,2018-06-12,14:45:29
12405,6380,2018-05-05,18:26:45
4242,5555,2018-06-03,10:50:13
10472,6633,2018-06-28,16:22:54
9300,5861,2019-05-10,22:58:06
126,6887,2018-09-26,23:11:00
14999,5631,2018-08-12,05:06:07
281,5935,2019-07-19,09:18:22
35,7351,2019-03-01,08:07:31
13748,7720,2018-12-28,15:06:13
1358,6941,2018-05-18,09:22:34
4573,5841,2019-06-29,15:27:06
14861,7558,2018-09-18,23:52:24
1269,5439,2018-11-06,05:17:23
14656,6370,2018-10-26,05:28:58
12955,7027,2019-09-17,05:03:45
3102,6000,2018-11-18,07:58:09
10349,6132,2018-06-09,07:15:10
5482,7081,2018-07-02,05:58:43
6020,5240,2019-06-03,16:26:08
7671,6131,2019-04-02,13:39:57
12683,5499,2018-07-28,01:18:16
1856,5353,2018-03-11,05:02:19
14236,6369,2018-06-14,11:32:56
12497,5627,2019-01-31,01:07:27
9726,5652,2018-06-10,17:49:23
12926,7004,2019-07-07,13:24:48
559,7605,2019-09-08,01:24:31
6830,6815,2019-04-06,08:32:45
9160,5359,2018-12-05,15:49:57
7088,5769,2018-01-20,19:02:47
14829,5846,2018-02-24,18:36:05
7785,7212,2019-08-14,10:13:11
2287,6593,2019-12-24,16:07:21
6284,5806,2019-07-18,02:48:40
13470,7406,2019-10-26,08:20:06
12165,6473,2018-03-18,03:59:00
14174,7311,2019-01-21,16:01:48
6977,7246,2018-02-17,11:22:03
2937,6112,2018-04-17,06:11:53
2713,6898,2019-03-23,09:01:50
5401,5613,2018-02-09,09:07:46
828,7602,2018-10-23,15:33:27
12607,6445,2018-10-02,04:44:24
11865,6040,2018-11-05,22:54:49
2997,7698,2019-08-21,21:37:55
8046,6293,2019-06-23,23:44:49
6234,6309,2018-02-16,05:33:24
9436,7379,2019-12-23,15:33:30
6252,5278,2019-12-21,20:15:44
8089,6225,2019-08-19,04:21:05
9788,7256,2019-12-09,11:22:52
2397,5655,2019-01-16,14:37:28
12288,6094,2019-11-10,13:49:53
8428,7478,2019-08-20,08:08:39
12481,7404,2019-08-18,10:51:05
14551,6540,2018-12-30,02:53:34
5823,6370,2019-02-07,08:18:16
12875,7369,2018-09-20,10:50:11
4432,5984,2019-10-29,08:51:02
1916,7753,2019-04-15,23:35:04
1544,7076,2018-06-15,08:59:29
3039,6388,2018-07-19,07:58:16
12364,5368,2018-03-17,08:13:26
13019,6402,2018-05-22,10:04:46
307,6750,2018-01-27,02:02:04
1327,6709,2019-06-15,05:57:50
560,6729,2019-05-28,17:16:28
8223,6988,2018-03-28,14:49:13
22,5817,2018-06-03,09:08:40
14515,6884,2018-07-14,15:09:43
9370,6199,2018-08-31,10:45:15
1073,5624,2018-07-28,07:34:03
2647,6330,2019-12-12,02:00:15
6886,5862,2018-07-19,05:52:05
12897,5476,2019-09-27,16:14:06
14407,7341,2019-06-30,16:55:26
3274,7225,2018-08-03,04:59:05
14695,6285,2018-03-21,00:47:37
4835,6501,2019-07-27,03:44:23
2361,7216,2018-10-08,12:23:53
11182,6905,2018-03-21,19:23:45
10261,5273,2019-12-14,13:19:09
11741,6110,2019-08-30,14:20:02
11242,5968,2019-01-07,09:59:46
11230,5683,2018-08-04,09:16:38
2490,6000,2019-08-17,15:18:43
11786,5437,2019-11-13,05:37:07
14268,7267,2018-05-19,01:22:01
7680,6375,2018-09-09,22:48:09
7720,7163,2018-01-29,10:37:08
1429,7555,2018-01-13,17:16:57
1511,5325,2019-04-09,22:53:04
11983,6773,2019-09-24,02:51:14
1636,6347,2019-06-12,08:50:27
8114,5366,2018-01-19,10:48:22
10064,7534,2018-10-26,19:46:02
9811,7370,2018-11-15,20:20:13
4305,5624,2018-04-12,00:39:09
2259,7551,2018-11-21,03:02:13
5604,5983,2019-01-18,03:27:52
2442,7029,2019-04-09,05:35:00
7972,5713,2019-12-10,20:21:06
14483,6549,2019-01-17,03:30:21
9948,6668,2019-09-19,20:58:16
12916,6097,2018-03-21,14:07:33
9040,5539,2018-07-04,16:03:13
